poll_reading_id,response_option_id,response_kind,candidate_id,candidate_name,candidate_observation_status,response_label,option_order,reported_value,share,notes
forum_2023_mar23_all,penalosa,candidate,penalosa,Gil Peñalosa,individually_published,Gil Penalosa,6,5%,0.05,Source-published percentage and label preserved exactly.
forum_2023_mar23_all,hunter,candidate,hunter,Mitzie Hunter,individually_published,Mitzie Hunter,7,7%,0.07,Source-published percentage and label preserved exactly.
forum_2023_mar23_all,other,other,,,,Other,8,8%,0.08,Source-published percentage and label preserved exactly.
forum_2023_mar23_all,dont_know,dont_know,,,,Don’t Know,9,33%,0.33,Source-published percentage and label preserved exactly.
forum_2023_mar23_decided_leaning,matlow,candidate,matlow,Josh Matlow,individually_published,Josh Matlow,1,18%,0.18,Source-published percentage and label preserved exactly.
forum_2023_mar23_decided_leaning,bradford,candidate,bradford,Brad Bradford,individually_published,Brad Bradford,2,5%,0.05,Source-published percentage and label preserved exactly.
forum_2023_mar23_decided_leaning,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,3,24%,0.24,Source-published percentage and label preserved exactly.
forum_2023_mar23_decided_leaning,bailao,candidate,bailao,Ana Bailão,individually_published,Ana Bailao,4,11%,0.11,Source-published percentage and label preserved exactly.
forum_2023_mar23_decided_leaning,saunders,candidate,saunders,Mark Saunders,individually_published,Mark Saunders,5,22%,0.22,Source-published percentage and label preserved exactly.
forum_2023_mar23_decided_leaning,penalosa,candidate,penalosa,Gil Peñalosa,individually_published,Gil Penalosa,6,8%,0.08,Source-published percentage and label preserved exactly.
forum_2023_mar23_decided_leaning,hunter,candidate,hunter,Mitzie Hunter,individually_published,Mitzie Hunter,7,12%,0.12,Source-published percentage and label preserved exactly.
forum_2023_apr26_all,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,22,0.22,Source-published percentage and label preserved exactly.
forum_2023_apr26_all,matlow,candidate,matlow,Josh Matlow,individually_published,Josh Matlow,2,11,0.11,Source-published percentage and label preserved exactly.
forum_2023_apr26_all,saunders,candidate,saunders,Mark Saunders,individually_published,Mark Saunders,3,10,0.1,Source-published percentage and label preserved exactly.
forum_2023_apr26_all,bailao,candidate,bailao,Ana Bailão,individually_published,Ana Bailao,4,7,0.07,Source-published percentage and label preserved exactly.
forum_2023_apr26_all,bradford,candidate,bradford,Brad Bradford,individually_published,Brad Bradford,5,5,0.05,Source-published percentage and label preserved exactly.
forum_2023_apr26_all,hunter,candidate,hunter,Mitzie Hunter,individually_published,Mitzie Hunter,6,5,0.05,Source-published percentage and label preserved exactly.
forum_2023_apr26_all,toronto_2023:davis-rob,candidate,toronto_2023:davis-rob,Rob Davis,individually_published,Rob Davis,7,2,0.02,Source-published percentage and label preserved exactly.
forum_2023_apr26_all,some_other_candidate,other,,,,Some other candidate,8,9,0.09,Source-published percentage and label preserved exactly.
forum_2023_apr26_all,dont_know,dont_know,,,,Don’t know,9,30,0.3,Source-published percentage and label preserved exactly.
forum_2023_apr26_decided_leaning,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,31,0.31,Source-published percentage and label preserved exactly.
forum_2023_apr26_decided_leaning,matlow,candidate,matlow,Josh Matlow,individually_published,Josh Matlow,2,15,0.15,Source-published percentage and label preserved exactly.
forum_2023_apr26_decided_leaning,saunders,candidate,saunders,Mark Saunders,individually_published,Mark Saunders,3,14,0.14,Source-published percentage and label preserved exactly.
forum_2023_apr26_decided_leaning,bailao,candidate,bailao,Ana Bailão,individually_published,Ana Bailao,4,10,0.1,Source-published percentage and label preserved exactly.
forum_2023_apr26_decided_leaning,bradford,candidate,bradford,Brad Bradford,individually_published,Brad Bradford,5,8,0.08,Source-published percentage and label preserved exactly.
forum_2023_apr26_decided_leaning,hunter,candidate,hunter,Mitzie Hunter,individually_published,Mitzie Hunter,6,7,0.07,Source-published percentage and label preserved exactly.
forum_2023_apr26_decided_leaning,toronto_2023:davis-rob,candidate,toronto_2023:davis-rob,Rob Davis,individually_published,Rob Davis,7,3,0.03,Source-published percentage and label preserved exactly.
forum_2023_apr26_decided_leaning,some_other_candidate,other,,,,Some other candidate,8,12,0.12,Source-published percentage and label preserved exactly.
forum_2023_apr26_tory_decided_leaning,tory,candidate,tory,John Tory,individually_published,John Tory,1,44,0.44,Source-published percentage and label preserved exactly.
forum_2023_apr26_tory_decided_leaning,matlow,candidate,matlow,Josh Matlow,individually_published,Josh Matlow,2,10,0.1,Source-published percentage and label preserved exactly.
forum_2023_apr26_tory_decided_leaning,bradford,candidate,bradford,Brad Bradford,individually_published,Brad Bradford,3,3,0.03,Source-published percentage and label preserved exactly.
forum_2023_apr26_tory_decided_leaning,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,4,18,0.18,Source-published percentage and label preserved exactly.
forum_2023_apr26_tory_decided_leaning,bailao,candidate,bailao,Ana Bailão,individually_published,Ana Bailao,5,4,0.04,Source-published percentage and label preserved exactly.
forum_2023_apr26_tory_decided_leaning,saunders,candidate,saunders,Mark Saunders,individually_published,Mark Saunders,6,6,0.06,Source-published percentage and label preserved exactly.
forum_2023_apr26_tory_decided_leaning,toronto_2023:davis-rob,candidate,toronto_2023:davis-rob,Rob Davis,individually_published,Rob Davis,7,1,0.01,Source-published percentage and label preserved exactly.
forum_2023_apr26_tory_decided_leaning,hunter,candidate,hunter,Mitzie Hunter,individually_published,Mitzie Hunter,8,4,0.04,Source-published percentage and label preserved exactly.
forum_2023_apr26_tory_decided_leaning,some_other_candidate,other,,,,Some other candidate,9,9,0.09,Source-published percentage and label preserved exactly.
forum_2023_may07_decided_leaning,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,33,0.33,Source-published percentage and label preserved exactly.
forum_2023_may07_decided_leaning,saunders,candidate,saunders,Mark Saunders,individually_published,Mark Saunders,2,14,0.14,Source-published percentage and label preserved exactly.
forum_2023_may07_decided_leaning,matlow,candidate,matlow,Josh Matlow,individually_published,Josh Matlow,3,14,0.14,Source-published percentage and label preserved exactly.
forum_2023_may07_decided_leaning,hunter,candidate,hunter,Mitzie Hunter,individually_published,Mitzie Hunter,4,8,0.08,Source-published percentage and label preserved exactly.
forum_2023_may07_decided_leaning,bailao,candidate,bailao,Ana Bailão,individually_published,Ana Bailao,5,7,0.07,Source-published percentage and label preserved exactly.
forum_2023_may07_decided_leaning,bradford,candidate,bradford,Brad Bradford,individually_published,Brad Bradford,6,7,0.07,Source-published percentage and label preserved exactly.
forum_2023_may07_decided_leaning,some_other_candidate,other,,,,Some other candidate,7,17,0.17,Source-published percentage and label preserved exactly.
forum_2023_may07_tory_decided_leaning,tory,candidate,tory,John Tory,individually_published,John Tory,1,42,0.42,Source-published percentage and label preserved exactly.
forum_2023_may07_tory_decided_leaning,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,2,21,0.21,Source-published percentage and label preserved exactly.
forum_2023_may07_tory_decided_leaning,matlow,candidate,matlow,Josh Matlow,individually_published,Josh Matlow,3,9,0.09,Source-published percentage and label preserved exactly.
forum_2023_may07_tory_decided_leaning,saunders,candidate,saunders,Mark Saunders,individually_published,Mark Saunders,4,6,0.06,Source-published percentage and label preserved exactly.
forum_2023_may07_tory_decided_leaning,hunter,candidate,hunter,Mitzie Hunter,individually_published,Mitzie Hunter,5,4,0.04,Source-published percentage and label preserved exactly.
forum_2023_may07_tory_decided_leaning,bailao,candidate,bailao,Ana Bailão,individually_published,Ana Bailao,6,3,0.03,Source-published percentage and label preserved exactly.
forum_2023_may07_tory_decided_leaning,bradford,candidate,bradford,Brad Bradford,individually_published,Brad Bradford,7,3,0.03,Source-published percentage and label preserved exactly.
forum_2023_may07_tory_decided_leaning,some_other_candidate,other,,,,Some other candidate,8,11,0.11,Source-published percentage and label preserved exactly.
forum_2023_may13_all,matlow,candidate,matlow,Josh Matlow,individually_published,Josh Matlow,1,9,0.09,Source-published percentage and label preserved exactly.
forum_2023_may13_all,bradford,candidate,bradford,Brad Bradford,individually_published,Brad Bradford,2,4,0.04,Source-published percentage and label preserved exactly.
forum_2023_may13_all,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,3,29,0.29,Source-published percentage and label preserved exactly.
forum_2023_may13_all,bailao,candidate,bailao,Ana Bailão,individually_published,Ana Bailao,4,5,0.05,Source-published percentage and label preserved exactly.
forum_2023_may13_all,saunders,candidate,saunders,Mark Saunders,individually_published,Mark Saunders,5,14,0.14,Source-published percentage and label preserved exactly.
forum_2023_may13_all,hunter,candidate,hunter,Mitzie Hunter,individually_published,Mitzie Hunter,6,7,0.07,Source-published percentage and label preserved exactly.
forum_2023_may13_all,some_other_candidate,other,,,,Some other candidate,7,11,0.11,Source-published percentage and label preserved exactly.
forum_2023_may13_all,dont_know,dont_know,,,,Don’t know,8,20,0.2,Source-published percentage and label preserved exactly.
forum_2023_may13_decided_leaning,matlow,candidate,matlow,Josh Matlow,individually_published,Josh Matlow,1,10,0.1,Source-published percentage and label preserved exactly.
forum_2023_may13_decided_leaning,bradford,candidate,bradford,Brad Bradford,individually_published,Brad Bradford,2,6,0.06,Source-published percentage and label preserved exactly.
forum_2023_may13_decided_leaning,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,3,36,0.36,Source-published percentage and label preserved exactly.
forum_2023_may13_decided_leaning,bailao,candidate,bailao,Ana Bailão,individually_published,Ana Bailao,4,7,0.07,Source-published percentage and label preserved exactly.
forum_2023_may13_decided_leaning,saunders,candidate,saunders,Mark Saunders,individually_published,Mark Saunders,5,18,0.18,Source-published percentage and label preserved exactly.
forum_2023_may13_decided_leaning,hunter,candidate,hunter,Mitzie Hunter,individually_published,Mitzie Hunter,6,10,0.1,Source-published percentage and label preserved exactly.
forum_2023_may13_decided_leaning,some_other_candidate,other,,,,Some other candidate,7,14,0.14,Source-published percentage and label preserved exactly.
forum_2023_may19_all,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,28,0.28,Source-published percentage and label preserved exactly.
forum_2023_may19_all,matlow,candidate,matlow,Josh Matlow,individually_published,Josh Matlow,2,10,0.1,Source-published percentage and label preserved exactly.
forum_2023_may19_all,saunders,candidate,saunders,Mark Saunders,individually_published,Mark Saunders,3,9,0.09,Source-published percentage and label preserved exactly.
forum_2023_may19_all,hunter,candidate,hunter,Mitzie Hunter,individually_published,Mitzie Hunter,4,8,0.08,Source-published percentage and label preserved exactly.
forum_2023_may19_all,bailao,candidate,bailao,Ana Bailão,individually_published,Ana Bailao,5,7,0.07,Source-published percentage and label preserved exactly.
forum_2023_may19_all,bradford,candidate,bradford,Brad Bradford,individually_published,Brad Bradford,6,6,0.06,Source-published percentage and label preserved exactly.
forum_2023_may19_all,some_other_candidate,other,,,,Some other candidate,7,13,0.13,Source-published percentage and label preserved exactly.
forum_2023_may19_all,dont_know,dont_know,,,,Don’t know,8,20,0.2,Source-published percentage and label preserved exactly.
forum_2023_may19_decided_leaning,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,34,0.34,Source-published percentage and label preserved exactly.
forum_2023_may19_decided_leaning,saunders,candidate,saunders,Mark Saunders,individually_published,Mark Saunders,2,12,0.12,Source-published percentage and label preserved exactly.
forum_2023_may19_decided_leaning,matlow,candidate,matlow,Josh Matlow,individually_published,Josh Matlow,3,12,0.12,Source-published percentage and label preserved exactly.
forum_2023_may19_decided_leaning,hunter,candidate,hunter,Mitzie Hunter,individually_published,Mitzie Hunter,4,10,0.1,Source-published percentage and label preserved exactly.
forum_2023_may19_decided_leaning,bailao,candidate,bailao,Ana Bailão,individually_published,Ana Bailao,5,9,0.09,Source-published percentage and label preserved exactly.
forum_2023_may19_decided_leaning,bradford,candidate,bradford,Brad Bradford,individually_published,Brad Bradford,6,7,0.07,Source-published percentage and label preserved exactly.
forum_2023_may19_decided_leaning,some_other_candidate,other,,,,Some other candidate,7,16,0.16,Source-published percentage and label preserved exactly.
forum_2023_may26_all,chow,candidate,chow,Olivia Chow,individually_published,Olivia Chow,1,27,0.27,Source-published percentage and label preserved exactly.
forum_2023_may26_all,saunders,candidate,saunders,Mark Saunders,individually_published,Mark Saunders,2,12,0.12,Source-published percentage and label preserved exactly.
forum_2023_may26_all,matlow,candidate,matlow,Josh Matlow,individually_published,Josh Matlow,3,9,0.09,Source-published percentage and label preserved exactly.
forum_2023_may26_all,furey,candidate,furey,Anthony Furey,individually_published,Anthony Furey,4,7,0.07,Source-published percentage and label preserved exactly.
